24/01/2020 18:26:45
795.286880108459 530.274337415096 18:26:50
799.933369485692 530.478072058345 18:26:50
799.231290072438 530.446008501445 18:26:50
798.698297661299 530.633974706042 18:26:50
799.287471639012 530.706719670645 18:26:50
799.770843004107 530.861303320917 18:26:50
799.300122565571 530.513539122084 18:26:50
800.916806490934 531.036193741817 18:26:50
799.671283564456 530.740882432115 18:26:50
804.163969714663 530.56831738206 18:26:50
931.938584741217 526.988142139374 18:26:50
937.331368249177 526.584563368819 18:26:50
942.251358250173 526.620284955562 18:26:50
945.944873710837 526.966600611478 18:26:50
949.423405232895 528.461501654599 18:26:50
952.352957643139 528.640651341306 18:26:50
952.144360623329 530.361512151131 18:26:50
953.131708223402 530.296319220238 18:26:50
954.341359690145 529.220300214062 18:26:50
955.900704968924 528.391293252245 18:26:50
956.04932544499 527.480541296201 18:26:50
955.262832357102 527.627121273603 18:26:50
952.361278419521 528.59225982479 18:26:50
952.39305599141 529.653598892988 18:26:50
952.040423650849 529.715008046899 18:26:50
951.727913858782 529.576911519812 18:26:50
951.936635704747 529.725030609406 18:26:50
952.844150150703 529.912494050244 18:26:50
953.238651479885 529.989126052802 18:26:50
953.276865654109 530.747991394041 18:26:50
954.054984721773 532.095300518923 18:26:50
954.708987016064 532.390915851518 18:26:50
957.502742230182 534.577799099013 18:26:50
957.656060333631 534.365848160048 18:26:50
975.05265219801 548.536574134528 18:26:50
1112.98609372476 668.37963478568 18:26:50
1117.23740393431 672.475779667107 18:26:50
1121.59347645931 677.027055177654 18:26:50
1126.13606425707 681.412955463004 18:26:50
1130.95285983202 686.213910848029 18:26:50
1136.62375600746 691.682450749035 18:26:50
1137.06332436581 692.431139879926 18:26:50
1138.66115882989 697.057742882418 18:26:50
1138.4662872766 697.291445297446 18:26:50
1139.03008449488 697.842849179003 18:26:50
1139.04154077805 698.183342721937 18:26:50
1138.06984959194 697.468498055714 18:26:50
1137.86990281618 697.348315132059 18:26:50
1137.70181093139 696.624180470006 18:26:50
1137.12169554878 694.981652782036 18:26:50
1136.29789216159 691.502901382737 18:26:50
1137.08123009044 691.569189250934 18:26:50
1142.81685420475 688.729213393961 18:26:50
1168.80240440594 683.130237601193 18:26:50
1172.75344723592 683.078582727809 18:26:50
1173.94253505555 682.877571936159 18:26:50
1176.34122480888 681.89079892847 18:26:50
1178.51267278687 681.268148866363 18:26:50
1179.68256850043 681.068764373805 18:26:50
1179.07111293992 680.476549823006 18:26:50
1178.96353858561 680.464154816218 18:26:50
1180.80708023235 679.389515421115 18:26:50
1181.05940168029 678.877294517031 18:26:50
1180.5890382919 679.657085715405 18:26:50
1180.30177378928 680.047207982313 18:26:50
1180.38069032917 680.262953808655 18:26:50
1180.22700970492 680.473092193731 18:26:50
1179.43912474735 681.398769757667 18:26:50
1179.22701877176 682.59577775654 18:26:50
1179.33119716506 682.629692599405 18:26:50
1179.01442416472 682.640197691966 18:26:50
1178.48872345593 682.555918242568 18:26:50
1177.8472249698 682.261140161157 18:26:50
1177.73568760821 682.200982048312 18:26:50
1177.9794743399 682.181530581586 18:26:50
1178.20286369917 682.012789282587 18:26:50
1176.30692587968 680.090666175012 18:26:50
1176.8440969787 682.295580636745 18:26:50
1179.22385116733 694.135427453657 18:26:50
1182.8103550025 713.193885040892 18:26:50
1184.97810618515 720.524905617954 18:26:50
1185.95031527857 723.440519262674 18:26:50
1186.68377312647 727.128598209886 18:26:50
1187.13618405502 732.117055963091 18:26:50
1186.88181796572 735.140069426971 18:26:50
1186.90631573786 736.093698958265 18:26:50
1186.03299889546 735.776552630227 18:26:50
1184.75569715243 736.400473294699 18:26:51
1183.7922402561 734.702388101018 18:26:51
1183.86388205213 735.257950207441 18:26:51
1184.10178886228 735.216149397732 18:26:51
1184.25361195468 735.876697296142 18:26:51
1184.54463877011 735.889632475556 18:26:51
1185.78808467514 734.958396329816 18:26:51
1187.2533921565 735.612705201483 18:26:51
1187.0945257699 734.688403030562 18:26:51
1188.9858622458 716.323003673637 18:26:51
1191.21414930051 702.287982415736 18:26:51
1195.08730311482 691.909914836324 18:26:51
1196.00916576465 686.463435748725 18:26:51
1196.28636306195 685.004376827082 18:26:51
1194.42271706636 680.819846302804 18:26:51
1194.31702126275 679.470059620323 18:26:51
1194.15500216739 679.831687423957 18:26:51
1195.22573915791 681.16244917771 18:26:51
1193.9268820149 683.561905103711 18:26:51
1193.65827651431 684.147090768279 18:26:51
1193.79661009584 684.275496239326 18:26:51
1194.12560893464 686.121035636393 18:26:51
1194.14527034996 686.273132354205 18:26:51
1193.94807600118 686.475717709495 18:26:51
1193.41782786523 686.366057636927 18:26:51
1193.36130643352 686.528685808748 18:26:51
1193.52544645441 686.745991596775 18:26:51
1194.57999807247 688.076343121276 18:26:51
1194.74997916302 688.366923001992 18:26:51
1194.69576340588 688.314421435572 18:26:51
1194.46734707291 685.951539975077 18:26:51
1194.58987303609 685.497545605923 18:26:51
1195.02492883983 685.786823267452 18:26:51
1196.13935355791 686.461178701165 18:26:51
1196.07534171313 686.726224167122 18:26:51
1195.47699890441 686.343789694858 18:26:51
1195.31334306415 684.898302246871 18:26:51
1195.36005795248 684.684328563768 18:26:51
1195.73024628443 684.445996791192 18:26:51
1195.72591448787 684.826172168171 18:26:51
1194.78768056676 685.102450053628 18:26:51
1194.05857195203 685.276192961521 18:26:51
1193.16767448373 684.453634724893 18:26:51
1192.9465809234 684.210514866283 18:26:51
1192.69989351014 684.079826014609 18:26:51
1192.37512179342 684.237681420854 18:26:51
1192.81614970205 683.369396746856 18:26:51
1192.74434203507 683.264037209303 18:26:51
1193.58529897439 683.263657221806 18:26:51
1193.69525182194 683.849664972747 18:26:51
1194.19559377898 684.318295306213 18:26:51
1195.18239693724 685.400032267818 18:26:51
1195.93830747352 686.308763891349 18:26:51
1196.71103296827 687.126106287952 18:26:51
1196.10747612987 686.595533578849 18:26:51
1195.42414001304 687.34648321518 18:26:51
1195.47181052827 687.450337002934 18:26:51
1195.50289712349 687.24117025839 18:26:51
1196.39168716122 684.942222752667 18:26:51
1196.23080091704 684.252396744766 18:26:51
1196.46083093943 683.335058956583 18:26:51
1196.71984144418 683.17145470313 18:26:51
1196.81191223757 683.209843412377 18:26:51
1196.74392609034 683.684553908879 18:26:51
1197.27901137994 683.412837218067 18:26:51
1197.59038836873 683.199050241701 18:26:51
1197.03203789717 686.709134870526 18:26:51
1196.80283215675 688.037720718158 18:26:51
1196.05145151577 695.071784680929 18:26:51
1192.38973890961 713.901534980808 18:26:51
1190.93867386362 721.397191182428 18:26:51
1187.97677200935 731.686117249134 18:26:51
1186.13401465789 737.031589266313 18:26:51
1185.11381637447 740.864045522103 18:26:51
1184.86152198687 747.520666394195 18:26:51
1186.95170288129 750.681317109558 18:26:51
1186.41077732756 750.153884333528 18:26:51
1185.37542828073 749.128060593329 18:26:51
1188.04159199913 753.478465257623 18:26:51
1188.17926050517 753.730465630423 18:26:51
1187.45271669133 754.614528804326 18:26:51
1187.23669843843 753.525283899391 18:26:51
1187.38389859536 753.372136986641 18:26:51
1186.49532991891 752.306821898647 18:26:51
1186.27981766056 752.037813258499 18:26:51
1184.29517889533 751.239333999237 18:26:51
1184.87845699087 751.121035414771 18:26:51
1184.58384451643 750.653264118431 18:26:51
1179.98101185359 748.197015410397 18:26:51
942.075798614734 641.425808101041 18:26:52
796.108383284359 572.793218578229 18:26:52
789.751670202037 569.769515791859 18:26:52
782.841852111141 566.618151823408 18:26:52
778.440969416454 564.334726917899 18:26:52
770.181892886942 560.1245290645 18:26:52
766.3846825441 557.911978349046 18:26:52
760.374519844778 552.863334755849 18:26:52
756.647796075934 549.742273100524 18:26:52
757.227454031804 550.501982484571 18:26:52
758.072044201829 547.772346147748 18:26:52
757.490639820799 548.212338084433 18:26:52
758.510236873588 547.48336233694 18:26:52
759.007218306582 547.528561210809 18:26:52
759.229982816918 547.92128064057 18:26:52
759.874396754875 548.233961216812 18:26:52
760.109135117342 548.149667801866 18:26:52
760.880900508359 547.645263628144 18:26:52
760.451012689813 547.298480120989 18:26:52
759.909786048395 548.023277580235 18:26:52
758.778599365333 547.893920745286 18:26:52
758.462921531758 547.641757226476 18:26:52
758.084493744438 547.018985301132 18:26:52
757.887585798365 546.892462393848 18:26:52
757.173926844475 547.552310194864 18:26:52
757.091054148978 547.311385615441 18:26:52
756.895775200438 545.576050522339 18:26:52
756.118426018401 545.001190654514 18:26:52
755.271291532528 544.31601063713 18:26:52
754.809425678201 543.690108453778 18:26:52
754.789621166061 543.988617283262 18:26:52
755.132700505597 543.915177486855 18:26:52
755.879151902628 544.318070955821 18:26:52
757.579070764415 544.425836845533 18:26:52
757.716357997663 544.856536627322 18:26:52
757.917441830609 545.409777156944 18:26:52
758.3008507565 546.00540354866 18:26:52
757.709814821199 545.498769284824 18:26:52
758.956201469194 544.838980266856 18:26:52
758.790924054322 544.284268899705 18:26:52
757.624605295759 544.832319729251 18:26:52
755.527801262145 544.723529488114 18:26:52
755.07741608019 543.944200003525 18:26:52
755.596695265558 543.333583884939 18:26:52
755.767263495025 543.326291788531 18:26:52
756.42006992862 543.298162330326 18:26:52
756.921353509179 543.480230182909 18:26:52
757.588798954969 543.412135758665 18:26:52
757.875588545056 543.367736253729 18:26:52
760.093776591833 543.416736281599 18:26:52
762.543388651463 542.379938794045 18:26:52
762.448781494149 541.158524547511 18:26:52
762.054145794268 542.084465227182 18:26:52
762.363017945266 541.436582444809 18:26:52
763.779309436334 542.522033782938 18:26:52
763.100014665483 541.933939873079 18:26:52
765.230586445063 544.945729747898 18:26:52
799.051839223599 608.024358250541 18:26:52
947.005787061943 934.208482446604 18:26:52
952.30677506976 949.914633872447 18:26:52
954.640035218508 955.253685182321 18:26:52
956.66037056811 960.706591167007 18:26:52
959.105664011758 966.756345526768 18:26:52
960.561631059859 971.538918425437 18:26:52
963.245093234839 984.074419720845 18:26:52
964.049232440682 989.06809946698 18:26:52
965.319085052054 989.645677869395 18:26:52
965.445808350015 989.747377129035 18:26:52
965.103924490941 987.668091989855 18:26:52
965.293435854521 987.211868968817 18:26:52
965.672248170261 987.386716366497 18:26:52
965.786329919279 988.73563103095 18:26:52
965.280425035904 990.275899049826 18:26:52
964.426555752747 990.60267342531 18:26:52
962.123537099298 989.71696412351 18:26:52
962.338198274626 989.715678780391 18:26:52
962.647544882156 989.874692181404 18:26:52
963.436891432615 990.664576380792 18:26:52
963.553341613411 991.135567806388 18:26:52
964.236181058266 991.50577853781 18:26:52
964.482622370346 991.655435305902 18:26:52
968.62504976927 992.300017410514 18:26:52
968.421647001517 992.486261433292 18:26:52
969.867927399483 993.456434957633 18:26:52
969.774293611527 993.469863393426 18:26:52
970.280577258455 993.129034767196 18:26:52
969.961404565568 992.963336414206 18:26:52
